Date,Tweet_ID,Username,Raw Text,Likes,Retweets,is_fire,is_forest,is_urban,Light Cleaned Text,Advanced Cleaned Text,Hard Cleaned Text,Fire Probability,Predicted Label,is_wildland_pred,is_urban_pred,Extracted_Locations,Coordinates
2024-08-12 20:30:03+00:00,1823094618285879794,Βασίλης Βιλιάρδος,"«Megafire η #πυρκαγιά στη βορειοανατολική Αττική - έχουν καεί πάνω από 100.000 στρέμματα».  Ποιο είναι το κριτήριο του χαρακτηρισμού «Megafire»; Τα 100.000 στρέμματα καμένων - από το Διόνυσο, τα Βριλήσσια, τα Μελίσσια, το Χαλάνδρι και το Γέρακα, έως τη Γλυφάδα, το #Μαραθώνα και https://t.co/2rGKKYxQ6l",11,1,,,,"«Megafire η #πυρκαγιά στη βορειοανατολική Αττική - έχουν καεί πάνω από 100.000 στρέμματα». Ποιο είναι το κριτήριο του χαρακτηρισμού «Megafire»; Τα 100.000 στρέμματα καμένων - από το Διόνυσο, τα Βριλήσσια, τα Μελίσσια, το Χαλάνδρι και το Γέρακα, έως τη Γλυφάδα, το #Μαραθώνα και","«megafire η #πυρκαγια στη βορειοανατολικη αττικη - εχουν καει πανω απο 100.000 στρεμματα». ποιο ειναι το κριτηριο του χαρακτηρισμου «megafire»; τα 100.000 στρεμματα καμενων - απο το διονυσο, τα βριλησσια, τα μελισσια, το χαλανδρι και το γερακα, εως τη γλυφαδα, το #μαραθωνα και",megafire πυρκαγια βορειοανατολικος αττικος καει στρεμματο ποιος κριτηριο χαρακτηρισμος megafire στρεμματα καμενων διονυσος βριλησσι μελισσι χαλανδρι γερακας γλυφαδα μαραθωνας,0.727,1,1,1,"[{'name': 'αττικη', 'ner_label': 'GPE'}, {'name': 'διονυσο', 'ner_label': 'GPE'}, {'name': 'βριλησσια', 'ner_label': 'GPE'}, {'name': 'μελισσια', 'ner_label': 'GPE'}, {'name': 'χαλανδρι', 'ner_label': 'GPE'}, {'name': 'γερακα', 'ner_label': 'GPE'}, {'name': 'γλυφαδα', 'ner_label': 'GPE'}, {'name': 'μαραθωνα', 'ner_label': 'GPE'}]","[{'lat': 37.9995238, 'lon': 23.7228379, 'name': 'Αττική', 'osm_class': 'railway', 'osm_type': 'station', 'importance': 0.37797476194049984, 'ner_label': 'GPE', 'original_name': 'αττικη'}, {'lat': 37.970586, 'lon': 23.727629, 'name': 'Θέατρο του Διονύσου', 'osm_class': 'tourism', 'osm_type': 'attraction', 'importance': 0.5138517514351957, 'ner_label': 'GPE', 'original_name': 'διονυσο'}, {'lat': 38.0399028, 'lon': 23.8389373, 'name': 'Βριλήσσια', 'osm_class': 'place', 'osm_type': 'suburb', 'importance': 0.14674994048981455, 'ner_label': 'GPE', 'original_name': 'βριλησσια'}, {'lat': 38.0491855, 'lon': 23.8352653, 'name': 'Μελίσσια', 'osm_class': 'place', 'osm_type': 'suburb', 'importance': 0.14674994048981455, 'ner_label': 'GPE', 'original_name': 'μελισσια'}, {'lat': 38.0217116, 'lon': 23.8207549, 'name': 'Χαλάνδρι', 'osm_class': 'railway', 'osm_type': 'station', 'importance': 0.3446563915113022, 'ner_label': 'GPE', 'original_name': 'χαλανδρι'}, {'lat': 37.8829987, 'lon': 23.767983, 'name': 'Δήμος Γλυφάδας', 'osm_class': 'boundary', 'osm_type': 'administrative', 'importance': 0.2853231881743613, 'ner_label': 'GPE', 'original_name': 'γλυφαδα'}, {'lat': 38.1498866, 'lon': 24.0141843, 'name': 'Ολυμπιακό Κωπηλατοδρόμιο Σχινιά Μαραθώνα', 'osm_class': 'landuse', 'osm_type': 'recreation_ground', 'importance': 0.0800602922102693, 'ner_label': 'GPE', 'original_name': 'μαραθωνα'}]"
2024-08-12 20:30:27+00:00,1823094719855075535,infonews24,Άγκιστρο: Διαμαρτυρία κατοίκων για την φωτιά στον Όρβηλο που καίει 26 ημέρες  #Όρβηλος #πυρκαγιά #διαμαρτυρία #Άγκιστρο #Serres https://t.co/bXWrN86IRx,5,0,,,,Άγκιστρο: Διαμαρτυρία κατοίκων για την φωτιά στον Όρβηλο που καίει 26 ημέρες #Όρβηλος #πυρκαγιά #διαμαρτυρία #Άγκιστρο #Serres,αγκιστρο: διαμαρτυρια κατοικων για την φωτια στον ορβηλο που καιει 26 ημερες #ορβηλος #πυρκαγια #διαμαρτυρια #αγκιστρο #serres,αγκιστρο διαμαρτυρια κατοικων φωτια ορβηλο καιω ημερα ορβηλος πυρκαγια διαμαρτυρια αγκιστρο serres,0.703,1,0,1,"[{'name': 'αγκιστρο', 'ner_label': 'GPE'}, {'name': 'ορβηλο', 'ner_label': 'GPE'}, {'name': 'αγκιστρο serres', 'ner_label': 'GPE'}]","[{'lat': 41.3749881, 'lon': 23.4423999, 'name': 'Άγκιστρο', 'osm_class': 'place', 'osm_type': 'village', 'importance': 0.1467168650339513, 'ner_label': 'GPE', 'original_name': 'αγκιστρο'}, {'lat': 41.3749881, 'lon': 23.4423999, 'name': 'Άγκιστρο', 'osm_class': 'place', 'osm_type': 'village', 'importance': 0.1467168650339513, 'ner_label': 'GPE', 'original_name': 'αγκιστρο serres'}]"
2024-08-12 20:30:40+00:00,1823094775295119558,Ελεύθερος Τύπος,#Φωτιά στην Αττική: Εκκενώνεται ο Βρανάς στον Μαραθώνα - «Απομακρυνθείτε προς Νέα Μάκρη» https://t.co/J3NiEY5S0J,0,0,,,,#Φωτιά στην Αττική: Εκκενώνεται ο Βρανάς στον Μαραθώνα - «Απομακρυνθείτε προς Νέα Μάκρη»,#φωτια στην αττικη: εκκενωνεται ο βρανας στον μαραθωνα - «απομακρυνθειτε προς νεα μακρη»,φωτια αττικος εκκενωνεται βρανας μαραθωνας απομακρυνθειτε νεος μακρη,0.987,1,0,1,"[{'name': 'αττικη', 'ner_label': 'GPE'}, {'name': 'βρανας', 'ner_label': 'FAC'}, {'name': 'μαραθωνα', 'ner_label': 'GPE'}, {'name': 'νεα μακρη', 'ner_label': 'GPE'}]","[{'lat': 37.9995238, 'lon': 23.7228379, 'name': 'Αττική', 'osm_class': 'railway', 'osm_type': 'station', 'importance': 0.37797476194049984, 'ner_label': 'GPE', 'original_name': 'αττικη'}, {'lat': 38.1198607, 'lon': 23.941483, 'name': 'Ρέμα Βρανά', 'osm_class': 'waterway', 'osm_type': 'stream', 'importance': 0.10672695887693597, 'ner_label': 'FAC', 'original_name': 'βρανας'}, {'lat': 38.1498866, 'lon': 24.0141843, 'name': 'Ολυμπιακό Κωπηλατοδρόμιο Σχινιά Μαραθώνα', 'osm_class': 'landuse', 'osm_type': 'recreation_ground', 'importance': 0.0800602922102693, 'ner_label': 'GPE', 'original_name': 'μαραθωνα'}, {'lat': 38.083049, 'lon': 23.97907, 'name': 'Νέα Μάκρη', 'osm_class': 'place', 'osm_type': 'town', 'importance': 0.1600602922102693, 'ner_label': 'GPE', 'original_name': 'νεα μακρη'}]"
2024-08-12 20:31:06+00:00,1823094885882417635,Takalos,#φωτια #μαραθωνας Μήνυμα από το 112: #Φωτιά στην περιοχή Βρανά Mαραθώνα- Απομακρυνθείτε προς Νέα Μάκρη https://t.co/ptkumLakWl,2,1,,,,#φωτια #μαραθωνας Μήνυμα από το 112: #Φωτιά στην περιοχή Βρανά Mαραθώνα- Απομακρυνθείτε προς Νέα Μάκρη,#φωτια #μαραθωνας μηνυμα απο το 112: #φωτια στην περιοχη βρανα mαραθωνα- απομακρυνθειτε προς νεα μακρη,φωτια μαραθωνας μηνυμα φωτια περιοχη βρανα mαραθωνα απομακρυνθειτε νεος μακρη,0.988,1,0,1,"[{'name': 'μαραθωνας', 'ner_label': 'GPE'}, {'name': 'βρανα mαραθωνα', 'ner_label': 'LOC'}, {'name': 'νεα μακρη', 'ner_label': 'GPE'}]","[{'lat': 38.1498866, 'lon': 24.0141843, 'name': 'Ολυμπιακό Κωπηλατοδρόμιο Σχινιά Μαραθώνα', 'osm_class': 'landuse', 'osm_type': 'recreation_ground', 'importance': 0.0800602922102693, 'ner_label': 'GPE', 'original_name': 'μαραθωνας'}, {'lat': 38.083049, 'lon': 23.97907, 'name': 'Νέα Μάκρη', 'osm_class': 'place', 'osm_type': 'town', 'importance': 0.1600602922102693, 'ner_label': 'GPE', 'original_name': 'νεα μακρη'}]"
2024-08-12 20:31:48+00:00,1823095061711626691,PowerGame Greece,«Ανθρώπινο χέρι» πίσω από τη φωτιά στη Γλυφάδα. Τι καταγγέλλουν δύο δήμαρχοι για την πυρκαγιά στην Τερψιθέα https://t.co/FwTVKsITrj,1,0,,,,«Ανθρώπινο χέρι» πίσω από τη φωτιά στη Γλυφάδα. Τι καταγγέλλουν δύο δήμαρχοι για την πυρκαγιά στην Τερψιθέα,«ανθρωπινο χερι» πισω απο τη φωτια στη γλυφαδα. τι καταγγελλουν δυο δημαρχοι για την πυρκαγια στην τερψιθεα,ανθρωπινο χερι φωτια γλυφαδα καταγγελλω δυο δημαρχος πυρκαγια τερψιθεα,0.418,1,0,0,"[{'name': 'γλυφαδα', 'ner_label': 'GPE'}, {'name': 'τερψιθεα', 'ner_label': 'GPE'}]","[{'lat': 37.8829987, 'lon': 23.767983, 'name': 'Δήμος Γλυφάδας', 'osm_class': 'boundary', 'osm_type': 'administrative', 'importance': 0.2853231881743613, 'ner_label': 'GPE', 'original_name': 'γλυφαδα'}, {'lat': 37.9018403, 'lon': 23.7709411, 'name': 'Τερψιθέα', 'osm_class': 'place', 'osm_type': 'neighbourhood', 'importance': 0.08008327382314791, 'ner_label': 'GPE', 'original_name': 'τερψιθεα'}]"
2024-08-12 20:32:08+00:00,1823095144952066495,Merik Landrow,"@3ellas @Konstan01214403 Η φωτιά στο αστεροσκοπέιο ηρθε από έξω, έφτασε ως εκεί η φωτιά που έκαιγε στην περιοχή, δεν προέκυψε από μέσα.",4,0,,,,"Η φωτιά στο αστεροσκοπέιο ηρθε από έξω, έφτασε ως εκεί η φωτιά που έκαιγε στην περιοχή, δεν προέκυψε από μέσα.","η φωτια στο αστεροσκοπειο ηρθε απο εξω, εφτασε ως εκει η φωτια που εκαιγε στην περιοχη, δεν προεκυψε απο μεσα.",φωτια αστεροσκοπειο ηρθε φτανω φωτια εκαιγε περιοχη προεκυψε,0.87,1,0,0,"[{'name': 'αστεροσκοπειο', 'ner_label': 'FAC'}]","[{'lat': 37.9731246, 'lon': 23.7199851, 'name': 'Αστεροσκοπείο', 'osm_class': 'place', 'osm_type': 'neighbourhood', 'importance': 0.3841981265934431, 'ner_label': 'FAC', 'original_name': 'αστεροσκοπειο'}]"
2024-08-12 20:32:37+00:00,1823095266624627080,Κανιμπαλέρος,"Εν τω μεταξύ στο Βρανά Μαραθώνα ήρθε 112 για εκκένωση, έγκυρη ενημέρωση https://t.co/1Zt22ujvHS",0,0,,,,"Εν τω μεταξύ στο Βρανά Μαραθώνα ήρθε 112 για εκκένωση, έγκυρη ενημέρωση","εν τω μεταξυ στο βρανα μαραθωνα ηρθε 112 για εκκενωση, εγκυρη ενημερωση",τω βρανα μαραθωνα ηρθε εκκενωση εγκυρος ενημερωση,0.466,1,0,1,"[{'name': 'βρανα μαραθωνα', 'ner_label': 'GPE'}]",[]
2024-08-12 20:32:55+00:00,1823095342935535890,liberal.gr,Πυρκαγιά στην Αττική - Meteo: Στάχτη πάνω από 100.000 στρέμματα - (pic) https://t.co/zF7VIr1Rlr,0,0,,,,Πυρκαγιά στην Αττική - Meteo: Στάχτη πάνω από 100.000 στρέμματα - (pic),πυρκαγια στην αττικη - meteo: σταχτη πανω απο 100.000 στρεμματα - (pic),πυρκαγια αττικος meteo σταχτη στρεμμα pic,0.987,1,1,1,"[{'name': 'αττικη', 'ner_label': 'GPE'}]","[{'lat': 37.9995238, 'lon': 23.7228379, 'name': 'Αττική', 'osm_class': 'railway', 'osm_type': 'station', 'importance': 0.37797476194049984, 'ner_label': 'GPE', 'original_name': 'αττικη'}]"
2024-08-12 20:33:11+00:00,1823095406584062420,🔴⚪ Ο λογιστίξ ⚪🔴,Η φωτιά έχει τεθεί υπο έλεγχο ή θα σβήσει στο αυλάκι; Ξερει κανεις; #φωτια,1,0,,,,Η φωτιά έχει τεθεί υπο έλεγχο ή θα σβήσει στο αυλάκι; Ξερει κανεις; #φωτια,η φωτια εχει τεθει υπο ελεγχο η θα σβησει στο αυλακι; ξερει κανεις; #φωτια,φωτια θετω υπο ελεγχος η σβησει αυλακι ξερει κανεις φωτια,0.462,1,0,1,[],[]
2024-08-12 20:33:18+00:00,1823095439098302794,liberal.gr,Πυρκαγιά στην Αττική - Συνολικά πέντε τραυματίες πυροσβέστες https://t.co/FKrt7Cweyg,0,0,,,,Πυρκαγιά στην Αττική - Συνολικά πέντε τραυματίες πυροσβέστες,πυρκαγια στην αττικη - συνολικα πεντε τραυματιες πυροσβεστες,πυρκαγια αττικος συνολικα πεντε τραυματιας πυροσβεστης,0.699,1,0,0,"[{'name': 'αττικη', 'ner_label': 'GPE'}]","[{'lat': 37.9995238, 'lon': 23.7228379, 'name': 'Αττική', 'osm_class': 'railway', 'osm_type': 'station', 'importance': 0.37797476194049984, 'ner_label': 'GPE', 'original_name': 'αττικη'}]"
2024-08-12 20:33:29+00:00,1823095482757038559,Penny Rage,"Ενώ οι πυροσβεστικές δυνάμεις κατάφεραν να θέσουν υπό πλήρη έλεγχο το μέτωπο πάνω από την Αγία Μαρίνα, μία από τις εστίες στη Νέα Μάκρη έχει αναζωπυρωθεί και έθεσε σε κόκκινο συναγερμό την Πυροσβεστική.",0,0,,,,"Ενώ οι πυροσβεστικές δυνάμεις κατάφεραν να θέσουν υπό πλήρη έλεγχο το μέτωπο πάνω από την Αγία Μαρίνα, μία από τις εστίες στη Νέα Μάκρη έχει αναζωπυρωθεί και έθεσε σε κόκκινο συναγερμό την Πυροσβεστική.","ενω οι πυροσβεστικες δυναμεις καταφεραν να θεσουν υπο πληρη ελεγχο το μετωπο πανω απο την αγια μαρινα, μια απο τις εστιες στη νεα μακρη εχει αναζωπυρωθει και εθεσε σε κοκκινο συναγερμο την πυροσβεστικη.",πυροσβεστικος δυναμη καταφερνω θεσουν πληρης ελεγχος μετωπο αγια μαρινα εστια νεος μακρη αναζωπυρωθει εθεσε κοκκινος συναγερμος πυροσβεστικη,0.939,1,1,0,"[{'name': 'αγια μαρινα', 'ner_label': 'LOC'}, {'name': 'νεα μακρη', 'ner_label': 'LOC'}]","[{'lat': 38.083049, 'lon': 23.97907, 'name': 'Νέα Μάκρη', 'osm_class': 'place', 'osm_type': 'town', 'importance': 0.1600602922102693, 'ner_label': 'LOC', 'original_name': 'νεα μακρη'}, {'lat': 38.0623619, 'lon': 23.9721154, 'name': 'Αγία Μαρίνα', 'osm_class': 'place', 'osm_type': 'suburb', 'importance': 0.14672203326466768, 'ner_label': 'LOC', 'original_name': 'αγια μαρινα'}]"
2024-08-12 20:33:52+00:00,1823095578508542451,Oknews.gr,Φωτιά στην Αττική: Δεν υπάρχει ενιαίο μέτωπο αλλά διάσπαρτες εστίες σε Πεντέλη και Λίμνη του Μαραθώνα – ‘Εχουν καεί 100.000 στρέματα -Συνεχής ενημέρωση https://t.co/o47X71l8RJ,0,0,,,,Φωτιά στην Αττική: Δεν υπάρχει ενιαίο μέτωπο αλλά διάσπαρτες εστίες σε Πεντέλη και Λίμνη του Μαραθώνα – ‘Εχουν καεί 100.000 στρέματα -Συνεχής ενημέρωση,φωτια στην αττικη: δεν υπαρχει ενιαιο μετωπο αλλα διασπαρτες εστιες σε πεντελη και λιμνη του μαραθωνα – ‘εχουν καει 100.000 στρεματα -συνεχης ενημερωση,φωτια αττικος υπαρχω ενιαιος μετωπο διασπαρτος εστια πεντελη λιμνη μαραθωνα εχω καει στρεματα συνεχης ενημερωση,0.947,1,1,0,"[{'name': 'αττικη', 'ner_label': 'GPE'}, {'name': 'πεντελη', 'ner_label': 'GPE'}, {'name': 'λιμνη του μαραθωνα', 'ner_label': 'LOC'}]","[{'lat': 37.9995238, 'lon': 23.7228379, 'name': 'Αττική', 'osm_class': 'railway', 'osm_type': 'station', 'importance': 0.37797476194049984, 'ner_label': 'GPE', 'original_name': 'αττικη'}, {'lat': 38.0505896, 'lon': 23.8614591, 'name': 'Πεντέλη', 'osm_class': 'place', 'osm_type': 'suburb', 'importance': 0.49026558458181707, 'ner_label': 'GPE', 'original_name': 'πεντελη'}, {'lat': 38.1621187, 'lon': 23.9024823, 'name': 'Λίμνη Μαραθώνα', 'osm_class': 'place', 'osm_type': 'hamlet', 'importance': 0.13339362554360262, 'ner_label': 'LOC', 'original_name': 'λιμνη του μαραθωνα'}]"
2024-08-12 20:33:58+00:00,1823095607629951250,Penny Rage,"Με τον αέρα να γυρίζει και τη μυρωδιά να είναι πλέον πολύ έντονη σε όλη την περιοχή, φούντωσαν και οι φλόγες στο Αγριλίκι, πάνω από το Κέντρο Υγείας Νέας Μάκρης. Ήδη έχουν συγκεντρωθεί δυνάμεις στο σημείο προκειμένου να ανακόψουν τη φωτιά πριν γίνει πολύ απειλητική.",0,0,,,,"Με τον αέρα να γυρίζει και τη μυρωδιά να είναι πλέον πολύ έντονη σε όλη την περιοχή, φούντωσαν και οι φλόγες στο Αγριλίκι, πάνω από το Κέντρο Υγείας Νέας Μάκρης. Ήδη έχουν συγκεντρωθεί δυνάμεις στο σημείο προκειμένου να ανακόψουν τη φωτιά πριν γίνει πολύ απειλητική.","με τον αερα να γυριζει και τη μυρωδια να ειναι πλεον πολυ εντονη σε ολη την περιοχη, φουντωσαν και οι φλογες στο αγριλικι, πανω απο το κεντρο υγειας νεας μακρης. ηδη εχουν συγκεντρωθει δυναμεις στο σημειο προκειμενου να ανακοψουν τη φωτια πριν γινει πολυ απειλητικη.",αερας γυριζω μυρωδια εντονος περιοχη φουντωσαν φλογα αγριλικι κεντρο υγεια νεας μακρης συγκεντρωνω δυναμη σημειο ανακοψουν φωτια γινομαι απειλητικος,0.84,1,0,1,"[{'name': 'αγριλικι', 'ner_label': 'GPE'}]","[{'lat': 38.1053224, 'lon': 23.9489596, 'name': 'Αγριλίκι', 'osm_class': 'natural', 'osm_type': 'peak', 'importance': 0.1600602922102693, 'ner_label': 'GPE', 'original_name': 'αγριλικι'}]"
2024-08-12 20:35:00+00:00,1823095863927042048,enikos.gr,Φωτιά στην Αττική: Έχουν καεί πάνω από 100.000 στρέμματα μέχρι στιγμής – Τα κριτήρια για να χαρακτηριστεί ως «megafire» https://t.co/dsmmA1IwRP,2,1,,,,Φωτιά στην Αττική: Έχουν καεί πάνω από 100.000 στρέμματα μέχρι στιγμής – Τα κριτήρια για να χαρακτηριστεί ως «megafire»,φωτια στην αττικη: εχουν καει πανω απο 100.000 στρεμματα μεχρι στιγμης – τα κριτηρια για να χαρακτηριστει ως «megafire»,φωτια αττικος καει στρεμματο στιγμη κριτηριο χαρακτηριζω megafire,0.946,1,0,1,"[{'name': 'αττικη', 'ner_label': 'GPE'}]","[{'lat': 37.9995238, 'lon': 23.7228379, 'name': 'Αττική', 'osm_class': 'railway', 'osm_type': 'station', 'importance': 0.37797476194049984, 'ner_label': 'GPE', 'original_name': 'αττικη'}]"
2024-08-12 20:35:02+00:00,1823095875008106711,Oknews.gr,"Φωτιά στην Αττική: Νέο 112, εκκενώνεται ο Βρανάς Μαραθώνα – «Απομακρυνθείτε προς Νέα Μάκρη» https://t.co/yr2gzhgwMJ #OknewsGr μέσω @OknewsGr",0,1,,,,"Φωτιά στην Αττική: Νέο 112, εκκενώνεται ο Βρανάς Μαραθώνα – «Απομακρυνθείτε προς Νέα Μάκρη» #OknewsGr μέσω","φωτια στην αττικη: νεο 112, εκκενωνεται ο βρανας μαραθωνα – «απομακρυνθειτε προς νεα μακρη» #oknewsgr μεσω",φωτια αττικος νεος εκκενωνω βρανας μαραθωνα απομακρυνθειτε νεος μακρη oknews gr,0.985,1,0,1,"[{'name': 'αττικη', 'ner_label': 'GPE'}, {'name': 'βρανας μαραθωνα', 'ner_label': 'GPE'}, {'name': 'νεα μακρη', 'ner_label': 'GPE'}]","[{'lat': 37.9995238, 'lon': 23.7228379, 'name': 'Αττική', 'osm_class': 'railway', 'osm_type': 'station', 'importance': 0.37797476194049984, 'ner_label': 'GPE', 'original_name': 'αττικη'}, {'lat': 38.083049, 'lon': 23.97907, 'name': 'Νέα Μάκρη', 'osm_class': 'place', 'osm_type': 'town', 'importance': 0.1600602922102693, 'ner_label': 'GPE', 'original_name': 'νεα μακρη'}, {'lat': 38.1219138, 'lon': 23.9466557, 'name': 'Αρχαιολογικό Μουσείο Μαραθώνα', 'osm_class': 'tourism', 'osm_type': 'museum', 'importance': 0.19938740066310082, 'ner_label': 'GPE', 'original_name': 'βρανας μαραθωνα'}]"
2024-08-12 20:35:03+00:00,1823095877374030165,Dnews,Φωτιά στην Αττική: Εντολή εκκένωσης για την περιοχή Βρανά https://t.co/uZgUG93HaG,0,0,,,,Φωτιά στην Αττική: Εντολή εκκένωσης για την περιοχή Βρανά,φωτια στην αττικη: εντολη εκκενωσης για την περιοχη βρανα,φωτια αττικος εντολη εκκενωση περιοχη βρανα,0.979,1,0,1,"[{'name': 'αττικη', 'ner_label': 'GPE'}, {'name': 'βρανα', 'ner_label': 'LOC'}]","[{'lat': 37.9995238, 'lon': 23.7228379, 'name': 'Αττική', 'osm_class': 'railway', 'osm_type': 'station', 'importance': 0.37797476194049984, 'ner_label': 'GPE', 'original_name': 'αττικη'}, {'lat': 38.1198607, 'lon': 23.941483, 'name': 'Ρέμα Βρανά', 'osm_class': 'waterway', 'osm_type': 'stream', 'importance': 0.10672695887693597, 'ner_label': 'LOC', 'original_name': 'βρανα'}]"
2024-08-12 20:35:14+00:00,1823095925553725735,agrinio24.gr,Φωτιά στην Αττική: Τιτάνια μάχη με τις φλόγες – Τεράστια καταστροφή -  https://t.co/5pnjyWjnOT https://t.co/RuzL7yHHME,0,0,,,,Φωτιά στην Αττική: Τιτάνια μάχη με τις φλόγες – Τεράστια καταστροφή -,φωτια στην αττικη: τιτανια μαχη με τις φλογες – τεραστια καταστροφη -,φωτια αττικος τιτανια μαχη φλογα τεραστιος καταστροφη,0.973,1,0,0,"[{'name': 'αττικη', 'ner_label': 'GPE'}]","[{'lat': 37.9995238, 'lon': 23.7228379, 'name': 'Αττική', 'osm_class': 'railway', 'osm_type': 'station', 'importance': 0.37797476194049984, 'ner_label': 'GPE', 'original_name': 'αττικη'}]"
2024-08-12 20:36:40+00:00,1823096285198475384,lawandorder.gr,Φωτιά στην Αττική: Ο εκπρόσωπος της Πυροσβεστικής διαψεύδει ότι υπάρχει αγνοούμενη γυναίκα (βίντεο) https://t.co/fSBZnSnpDq,0,0,,,,Φωτιά στην Αττική: Ο εκπρόσωπος της Πυροσβεστικής διαψεύδει ότι υπάρχει αγνοούμενη γυναίκα (βίντεο),φωτια στην αττικη: ο εκπροσωπος της πυροσβεστικης διαψευδει οτι υπαρχει αγνοουμενη γυναικα (βιντεο),φωτια αττικος εκπροσωπος πυροσβεστικη διαψευδω υπαρχω αγνοουμενος γυναικα βιντεο,0.505,1,0,0,"[{'name': 'αττικη', 'ner_label': 'GPE'}]","[{'lat': 37.9995238, 'lon': 23.7228379, 'name': 'Αττική', 'osm_class': 'railway', 'osm_type': 'station', 'importance': 0.37797476194049984, 'ner_label': 'GPE', 'original_name': 'αττικη'}]"
2024-08-12 20:36:56+00:00,1823096351321727178,Johnny D. Thinking man,"Η Φωτιά ξεκίνησε απο Βαρνάβα πήγε Γραματικό απο κει έφτασε Ωροπό μετά γύρισε πίσω και πήγε προς Διόνυσο, Νέα Πεντέλη και τελικά έφτασε μέχρι Χαλάνδι.  Ζούμε στη χώρα που οι φωτιές κόβουν βόλτες ..ανενόχλητες..!",260,62,,,,"Η Φωτιά ξεκίνησε απο Βαρνάβα πήγε Γραματικό απο κει έφτασε Ωροπό μετά γύρισε πίσω και πήγε προς Διόνυσο, Νέα Πεντέλη και τελικά έφτασε μέχρι Χαλάνδι. Ζούμε στη χώρα που οι φωτιές κόβουν βόλτες ...ανενόχλητες...!","η φωτια ξεκινησε απο βαρναβα πηγε γραματικο απο κει εφτασε ωροπο μετα γυρισε πισω και πηγε προς διονυσο, νεα πεντελη και τελικα εφτασε μεχρι χαλανδι. ζουμε στη χωρα που οι φωτιες κοβουν βολτες ...ανενοχλητες...!",φωτια ξεκινω απο βαρναβας πηγε γραματικο απο κει εφτασε ωροπο γυρισε πηγε διονυσο νεος πεντελη φτανω χαλανδι ζουμε χωρα φωτια κοβω βολτα ανενοχλητος,0.641,1,0,0,"[{'name': 'βαρναβα', 'ner_label': 'GPE'}, {'name': 'ωροπο', 'ner_label': 'LOC'}, {'name': 'διονυσο', 'ner_label': 'GPE'}, {'name': 'νεα πεντελη', 'ner_label': 'GPE'}, {'name': 'χαλανδι', 'ner_label': 'GPE'}]","[{'lat': 37.9656966, 'lon': 23.743307, 'name': 'Πλατεία Βαρνάβα', 'osm_class': 'leisure', 'osm_type': 'park', 'importance': 0.08008327382314791, 'ner_label': 'GPE', 'original_name': 'βαρναβα'}, {'lat': 37.970586, 'lon': 23.727629, 'name': 'Θέατρο του Διονύσου', 'osm_class': 'tourism', 'osm_type': 'attraction', 'importance': 0.5138517514351957, 'ner_label': 'GPE', 'original_name': 'διονυσο'}, {'lat': 38.0586684, 'lon': 23.8561699, 'name': 'Νέα Πεντέλη', 'osm_class': 'place', 'osm_type': 'suburb', 'importance': 0.14674994048981455, 'ner_label': 'GPE', 'original_name': 'νεα πεντελη'}, {'lat': 38.0217116, 'lon': 23.8207549, 'name': 'Χαλάνδρι', 'osm_class': 'railway', 'osm_type': 'station', 'importance': 0.3446563915113022, 'ner_label': 'GPE', 'original_name': 'χαλανδι'}]"
2024-08-12 20:37:33+00:00,1823096508205744350,maria,φωτιά τώρα στη δυτική Θεσσαλονίκη (προς Κωτσόβολο- πλαίσιο)  #φωτια,6,0,,,,φωτιά τώρα στη δυτική Θεσσαλονίκη (προς Κωτσόβολο- πλαίσιο) #φωτια,φωτια τωρα στη δυτικη θεσσαλονικη (προς κωτσοβολο- πλαισιο) #φωτια,φωτια δυτικος θεσσαλονικη κωτσοβολος πλαισιο φωτια,0.991,1,0,0,"[{'name': 'θεσσαλονικη', 'ner_label': 'GPE'}]","[{'lat': 40.6403167, 'lon': 22.9352716, 'name': 'Θεσσαλονίκη', 'osm_class': 'place', 'osm_type': 'city', 'importance': 0.7032802514986225, 'ner_label': 'GPE', 'original_name': 'θεσσαλονικη'}]"
